experiment,subset,outcome,model,predictors,n,k,ols_r2,adj_r2,rmse,aic,spearman_first_predictor,abs_spearman_first_predictor
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,adapter_stable_rank,adapter_stable_rank,99,2,0.0232159919266145,0.013146053699053861,1.5698531269248193,93.29444892048136,-0.7144880302426688,0.7144880302426688
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,rank_plus_alpha,"log2_rank,log2_alpha",99,3,0.04033908510006656,0.020346149372984623,1.5560324713414266,93.5435802139833,,
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,gradient_detectable,gradient_detectable_rank,99,2,0.0063188172370657325,-0.003925318667706845,1.5833731818714807,94.9923843188247,0.024939005703571864,0.024939005703571864
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,alpha,log2_alpha,99,2,0.0056929079919854075,-0.0045576805854168345,1.5838717783612914,95.05472373812289,-0.6497863294480388,0.6497863294480388
lora_rank,nondiverged_drop_top5pct_outcome,final_val_loss,log_adapter_frobenius,log10_adapter_frobenius,99,2,0.0056743030414285744,-0.004576477339587548,1.5838865965791824,95.05657615664421,-0.8143722943722943,0.8143722943722943
lora_rank,nondiverged_val_loss_lt_1,final_val_loss,adapter_frobenius,adapter_frobenius,97,2,0.571761043730536,0.5672532652434891,0.051145204413685544,-572.7787899515154,-0.9289396170839469,0.9289396170839469
lora_rank,nondiverged_val_loss_lt_1,final_val_loss,adapter_stable_rank,adapter_stable_rank,97,2,0.46499686053163014,0.45936524853722627,0.05716628867163852,-551.1874371357817,-0.7109372431857532,0.7109372431857532
lora_rank,nondiverged_val_loss_lt_1,final_val_loss,adapter_effective_rank,adapter_effective_rank,97,2,0.3650956997214785,0.358412496560652,0.0622753198915544,-534.580875706427,-0.6325170698707052,0.6325170698707052
lora_rank,nondiverged_val_loss_lt_1,final_val_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",97,3,0.3705064296582311,0.3571129494381935,0.06200939327442944,-533.4110637661353,,
lora_rank,nondiverged_val_loss_lt_1,final_val_loss,log_adapter_frobenius,log10_adapter_frobenius,97,2,0.3209190350630904,0.313770814379544,0.06440544886141977,-528.0560656981353,-0.9289396170839469,0.9289396170839469
lora_rank,nondiverged_val_loss_lt_1,final_val_loss,adapter_detectable,adapter_detectable_rank,97,2,0.31544010541531076,0.3082342117881035,0.06466474343752132,-527.2765950158998,-0.6249703534721137,0.6249703534721137
lora_rank,nondiverged_val_loss_lt_1,final_val_loss,adapter_overlap_true,adapter_mean_overlap_true,97,2,0.28864664912818694,0.28115871911901,0.06591807611783526,-523.5524602866954,-0.5322296444350936,0.5322296444350936
