layer,target_estimand,target_estimand_version,target_reference,target_denominator,target_valid,target_status,n_rank_points,n_finite_rank_points,rank_grid,base_val_loss,best_rank,best_val_loss,best_observed_val_loss,observed_best_gap,improvement_gap,improvement_gap_reference,oracle_val_loss,oracle_improvement_gap,near_best_rank_gap_0.02,near_best_loss_threshold_gap_0.02,near_best_rank_gap_0.05,near_best_loss_threshold_gap_0.05,near_best_rank_gap_0.1,near_best_loss_threshold_gap_0.1,near_best_rank_gap_0.2,near_best_loss_threshold_gap_0.2,recovery_rank_0.5,recovery_loss_threshold_0.5,recovery_rank_0.7,recovery_loss_threshold_0.7,recovery_rank_0.8,recovery_loss_threshold_0.8,recovery_rank_0.9,recovery_loss_threshold_0.9,recovery_rank_0.95,recovery_loss_threshold_0.95,penalized_rank_lambda_0.05,penalized_rank_lambda_0.1,penalized_rank_lambda_0.15,penalized_rank_lambda_0.2,penalized_rank_lambda_0.3,true_k_strong,gradient_matrix_mode,gradient_detectable_rank,predicted_rank_detectable,gradient_effective_rank,predicted_rank_effective,gradient_stable_rank,predicted_rank_stable,raw_gradient_detectable_rank,predicted_rank_raw_detectable,raw_gradient_effective_rank,predicted_rank_raw_effective,raw_gradient_stable_rank,predicted_rank_raw_stable,whitened_gradient_detectable_rank,predicted_rank_whitened_detectable,whitened_gradient_effective_rank,predicted_rank_whitened_effective,whitened_gradient_stable_rank,predicted_rank_whitened_stable,predicted_rank_from_gradient,source_run_id,source_run_path,condition,seed
41,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2267380916214243,32,0.0156078134949065,0.0156078134949065,0.2111302781265178,0.2111302781265178,best_observed_validation_loss_on_tested_rank_grid,0.0025084273261131,0.2242296642953112,16,0.0198304190574368,16,0.0261643274012323,8,0.0367208413075582,8,0.05783386912021,4,0.1211729525581654,4,0.0789468969328618,8,0.05783386912021,8,0.0367208413075582,16,0.0261643274012323,16,16,16,16,8,5,activation_whitened,5,8,4.86263891104783,8,3.1684976122311443,4,5,8,3.7753234884543145,4,1.8886109760227128,2,5,8,4.86263891104783,8,3.1684976122311443,4,8,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
42,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1099687010893883,32,0.0033609448929728,0.0033609448929728,0.1066077561964155,0.1066077561964155,best_observed_validation_loss_on_tested_rank_grid,0.0025062865664526,0.1074624145229357,1,0.0054931000169011,1,0.0086913327027935,1,0.0140217205126143,1,0.0246824961322559,1,0.0566648229911805,1,0.0353432717518974,1,0.0246824961322559,1,0.0140217205126143,1,0.0086913327027935,2,1,1,1,1,1,activation_whitened,1,1,1.0857572627223662,2,1.0095259188119292,2,1,1,1.041525957493146,2,1.004770856479784,2,1,1,1.0857572627223662,2,1.0095259188119292,2,1,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
43,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.4665451225338426,32,0.0066242363438859,0.0066242363438859,0.4599208861899567,0.4599208861899567,best_observed_validation_loss_on_tested_rank_grid,0.0024960729359573,0.4640490495978853,8,0.015822654067685,8,0.0296202806533837,8,0.0526163249628815,4,0.0986084135818772,2,0.2365846794388642,4,0.1446005022008729,4,0.0986084135818772,8,0.0526163249628816,8,0.0296202806533837,8,8,8,8,8,5,activation_whitened,5,8,4.77354744552531,8,3.0321541725777603,4,4,4,3.240591955751236,4,1.6342912883015546,2,5,8,4.77354744552531,8,3.0321541725777603,4,8,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
44,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1943715508186912,32,0.0402178242420492,0.0402178242420492,0.154153726576642,0.154153726576642,best_observed_validation_loss_on_tested_rank_grid,0.0025003103603907,0.1918712404583005,32,0.043300898773582,32,0.0479255105708813,16,0.0556331968997134,8,0.0710485695573776,4,0.1172946875303702,8,0.0864639422150418,8,0.0710485695573776,16,0.0556331968997133,32,0.0479255105708813,32,32,16,16,16,8,activation_whitened,8,8,7.279098210028641,8,4.300380483934953,8,4,4,4.670427868116998,8,1.8961314593431624,2,8,8,7.279098210028641,8,4.300380483934953,8,8,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
45,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0852223988421065,32,0.003322425668525,0.003322425668525,0.0818999731735815,0.0818999731735815,best_observed_validation_loss_on_tested_rank_grid,0.0025024379428437,0.0827199608992628,1,0.0049604251319966,1,0.007417424327204,1,0.0115124229858831,1,0.0197024203032413,1,0.0442724122553157,1,0.0278924176205994,1,0.0197024203032413,1,0.0115124229858831,1,0.007417424327204,2,1,1,1,1,1,activation_whitened,1,1,1.103691722836668,2,1.011509588384996,2,1,1,1.048793119693566,2,1.005533870426977,2,1,1,1.103691722836668,2,1.011509588384996,2,1,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
46,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2364551822020361,32,0.013574928723379,0.013574928723379,0.2228802534786571,0.2228802534786571,best_observed_validation_loss_on_tested_rank_grid,0.0024953665591913,0.2339598156428448,16,0.0180325337929521,8,0.0247189413973118,8,0.0358629540712447,8,0.0581509794191104,2,0.1250150554627075,4,0.0804390047669761,8,0.0581509794191104,8,0.0358629540712447,8,0.0247189413973118,16,8,8,8,8,5,activation_whitened,5,8,4.7899601067563085,8,3.266036335884076,4,4,4,3.7587725359325694,4,1.965528842067533,2,5,8,4.7899601067563085,8,3.266036335884076,4,8,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
47,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1264662585645234,32,0.0266181853614,0.0266181853614,0.0998480732031234,0.0998480732031234,best_observed_validation_loss_on_tested_rank_grid,0.0025090381870337,0.1239572203774897,32,0.0286151468254624,16,0.0316105890215561,16,0.0366029926817123,4,0.0465878000020246,2,0.0765422219629617,4,0.056572607322337,4,0.0465878000020246,16,0.0366029926817123,16,0.0316105890215561,32,16,16,16,4,6,activation_whitened,6,8,5.122277153160143,8,3.1376015687223258,4,4,4,4.085019671394623,8,2.479163417639246,4,6,8,5.122277153160143,8,3.1376015687223258,4,8,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
0,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0896229123561102,32,0.0312103305740418,0.0312103305740418,0.0584125817820683,0.0584125817820683,best_observed_validation_loss_on_tested_rank_grid,0.0144249814824606,0.0751979308736496,32,0.0323785822096831,16,0.0341309596631452,8,0.0370515887522486,4,0.0428928469304554,4,0.0604166214650759,4,0.0487341051086623,4,0.0428928469304554,8,0.0370515887522486,16,0.0341309596631452,16,16,8,8,8,3,activation_whitened,3,4,4.416004254135098,8,2.2922719665050724,4,3,4,3.1699570101009824,4,1.756172890835478,2,3,4,4.416004254135098,8,2.2922719665050724,4,4,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
1,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2700288968482248,32,0.0548097321566787,0.0548097321566787,0.2152191646915461,0.2152191646915461,best_observed_validation_loss_on_tested_rank_grid,0.0143590109311874,0.2556698859170374,32,0.0591141154505096,32,0.065570690391256,16,0.0763316486258333,8,0.0978535650949879,4,0.1624193145024517,4,0.1193754815641425,8,0.0978535650949879,16,0.0763316486258333,32,0.065570690391256,32,32,16,16,16,8,activation_whitened,8,8,8.04303868092367,16,3.767465763627651,4,4,4,4.80053476397,8,1.936106378734603,2,8,8,8.04303868092367,16,3.767465763627651,4,8,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
2,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0938061777266051,32,0.0192515516625349,0.0192515516625349,0.0745546260640702,0.0745546260640702,best_observed_validation_loss_on_tested_rank_grid,0.0144115228192896,0.0793946549073155,2,0.0207426441838163,1,0.0229792829657384,1,0.0267070142689419,1,0.0341624768753489,1,0.05652886469457,1,0.0416179394817559,1,0.0341624768753489,1,0.0267070142689419,1,0.0229792829657384,2,2,2,2,2,1,activation_whitened,1,1,1.993631920285165,2,1.1110018163716768,2,1,1,1.805152375318664,2,1.1101382829587552,2,1,1,1.993631920285165,2,1.1110018163716768,2,1,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
3,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1207256415999459,32,0.0265976023726311,0.0265976023726311,0.0941280392273147,0.0941280392273147,best_observed_validation_loss_on_tested_rank_grid,0.0143741662200521,0.1063514753798938,32,0.0284801631571773,8,0.0313040043339968,4,0.0360104062953625,4,0.045423210218094,2,0.0736616219862885,2,0.0548360141408255,4,0.045423210218094,4,0.0360104062953625,8,0.0313040043339968,32,8,8,8,4,3,activation_whitened,3,4,4.383058233687068,8,2.212318902162973,4,3,4,3.1990196194145164,4,1.6759296754351236,2,3,4,4.383058233687068,8,2.212318902162973,4,4,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
4,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2351142649537796,32,0.0235415627670827,0.0235415627670827,0.2115727021866969,0.2115727021866969,best_observed_validation_loss_on_tested_rank_grid,0.0144084549731041,0.2207058099806755,4,0.0277730168108166,4,0.0341201978764175,4,0.0446988329857523,4,0.065856103204422,2,0.1293279138604311,2,0.0870133734230917,4,0.065856103204422,4,0.0446988329857523,4,0.0341201978764175,8,4,4,4,4,3,activation_whitened,3,4,3.783943047883372,4,2.527342229123076,4,3,4,2.742776396394752,4,1.5890850658953826,2,3,4,3.783943047883372,4,2.527342229123076,4,4,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
5,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2211635567378103,32,0.0228386069963263,0.0228386069963263,0.1983249497414839,0.1983249497414839,best_observed_validation_loss_on_tested_rank_grid,0.0144161136368377,0.2067474431009726,2,0.0268051059911559,2,0.0327548544834005,2,0.0426711019704747,2,0.0625035969446231,1,0.1220010818670683,2,0.0823360919187715,2,0.0625035969446231,2,0.0426711019704747,2,0.0327548544834005,4,2,2,2,2,2,activation_whitened,2,2,2.6922553141562093,4,1.615915144592625,2,2,2,1.793541311441314,2,1.214512069121132,2,2,2,2.6922553141562093,4,1.615915144592625,2,2,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
6,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1390055758971452,32,0.0341724243479563,0.0341724243479563,0.1048331515491889,0.1048331515491889,best_observed_validation_loss_on_tested_rank_grid,0.0143989717473908,0.1246066041497544,32,0.03626908737894,16,0.0394140819254157,8,0.0446557395028751,4,0.055139054657794,1,0.0865890001225507,2,0.0656223698127129,4,0.055139054657794,8,0.0446557395028752,16,0.0394140819254157,32,8,8,8,8,8,activation_whitened,4,4,5.037140180920249,8,1.9919046710267647,2,3,4,3.3413005158558,4,1.6328671699734532,2,4,4,5.037140180920249,8,1.9919046710267647,2,4,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
7,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1535189000229921,32,0.0329357838272742,0.0329357838272742,0.1205831161957179,0.1205831161957179,best_observed_validation_loss_on_tested_rank_grid,0.0143411033052068,0.1391777967177853,16,0.0353474461511885,16,0.03896493963706,4,0.0449940954468459,4,0.0570524070664177,2,0.0932273419251331,4,0.0691107186859895,4,0.0570524070664177,4,0.0449940954468459,16,0.03896493963706,16,16,16,8,4,5,activation_whitened,5,8,5.610193482110099,8,2.6813922137179262,4,4,4,4.433691074171393,8,2.737650891927536,4,5,8,5.610193482110099,8,2.6813922137179262,4,8,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
8,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2228325885964648,32,0.0425178771953741,0.0425178771953741,0.1803147114010906,0.1803147114010906,best_observed_validation_loss_on_tested_rank_grid,0.0143374103385587,0.2084951782579061,32,0.0461241714233959,16,0.0515336127654286,8,0.0605493483354831,4,0.0785808194755922,2,0.1326752328959194,4,0.0966122906157013,4,0.0785808194755922,8,0.0605493483354831,16,0.0515336127654286,32,8,8,8,8,7,activation_whitened,7,8,6.605024368226358,8,3.233575363421376,4,5,8,4.632412289802813,8,2.235778391039233,4,7,8,6.605024368226358,8,3.233575363421376,4,8,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
9,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0624980672358808,32,0.0191734344983983,0.0191734344983983,0.0433246327374824,0.0433246327374824,best_observed_validation_loss_on_tested_rank_grid,0.01441267034347,0.0480853968924108,2,0.0200399271531479,1,0.0213396661352724,1,0.0235058977721465,1,0.0278383610458948,1,0.0408357508671395,1,0.032170824319643,1,0.0278383610458948,1,0.0235058977721465,1,0.0213396661352724,2,2,2,2,2,1,activation_whitened,1,1,2.3313078540847614,4,1.136992482624046,2,1,1,1.791138136682783,2,1.1023759490417129,2,1,1,2.3313078540847614,4,1.136992482624046,2,1,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
10,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0517084979553044,32,0.0215210936184695,0.0215210936184695,0.0301874043368348,0.0301874043368348,best_observed_validation_loss_on_tested_rank_grid,0.0144502318782097,0.0372582660770947,32,0.0221248417052061,2,0.0230304638353112,1,0.0245398340521529,1,0.0275585744858364,1,0.0366147957868869,1,0.0305773149195199,1,0.0275585744858364,1,0.0245398340521529,2,0.0230304638353112,4,4,4,4,2,1,activation_whitened,1,1,4.009606726782367,8,1.309061325742004,2,1,1,1.7593170538670162,2,1.1050040229101967,2,1,1,4.009606726782367,8,1.309061325742004,2,1,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
11,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1005075699157862,32,0.0368411365069767,0.0368411365069767,0.0636664334088095,0.0636664334088095,best_observed_validation_loss_on_tested_rank_grid,0.0144183802368412,0.086089189678945,32,0.0381144651751528,16,0.0400244581774171,4,0.0432077798478576,4,0.0495744231887386,1,0.0686743532113814,2,0.0559410665296195,4,0.0495744231887385,4,0.0432077798478576,16,0.0400244581774171,32,16,8,4,4,6,activation_whitened,5,8,5.203048492256682,8,2.083477796731322,4,2,2,2.8076628974681457,4,1.4533520345941522,2,5,8,5.203048492256682,8,2.083477796731322,4,8,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
12,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1395356744741781,32,0.0183900863887369,0.0183900863887369,0.1211455880854412,0.1211455880854412,best_observed_validation_loss_on_tested_rank_grid,0.0143995638499474,0.1251361106242307,4,0.0208129981504457,2,0.0244473657930089,2,0.030504645197281,2,0.0426192040058251,1,0.0789628804314575,2,0.0547337628143692,2,0.0426192040058251,2,0.030504645197281,2,0.0244473657930089,4,4,4,4,2,2,activation_whitened,2,2,2.695008592734221,4,1.7181068192342115,2,2,2,2.022955562594052,4,1.39037693502295,2,2,2,2.695008592734221,4,1.7181068192342115,2,2,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
13,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0848137033188525,32,0.0300431469702927,0.0300431469702927,0.0547705563485598,0.0547705563485598,best_observed_validation_loss_on_tested_rank_grid,0.0143911749308269,0.0704225283880256,32,0.0311385580972638,32,0.0327816747877206,8,0.0355202026051486,8,0.0409972582400046,2,0.0574284251445726,2,0.0464743138748606,8,0.0409972582400046,8,0.0355202026051486,32,0.0327816747877206,32,8,8,8,8,3,activation_whitened,3,4,5.149575494961911,8,2.455673676398116,4,3,4,2.834492772678331,4,1.4642820324981116,2,3,4,5.149575494961911,8,2.455673676398116,4,4,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
14,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0682182870933199,32,0.0219704174071032,0.0219704174071032,0.0462478696862166,0.0462478696862166,best_observed_validation_loss_on_tested_rank_grid,0.0143924975840533,0.0538257895092666,32,0.0228953748008275,16,0.024282810891414,2,0.0265952043757248,2,0.0312199913443465,1,0.0450943522502115,2,0.0358447783129682,2,0.0312199913443465,2,0.0265952043757248,16,0.024282810891414,32,8,4,4,4,2,activation_whitened,2,2,3.4660044310417573,4,1.6162678141698017,2,2,2,2.4273735986929807,4,1.468354537628847,2,2,2,3.4660044310417573,4,1.6162678141698017,2,2,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
15,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1350374068684715,32,0.0379835059499902,0.0379835059499902,0.0970539009184812,0.0970539009184812,best_observed_validation_loss_on_tested_rank_grid,0.0144085628426585,0.1206288440258129,32,0.0399245839683598,16,0.0428362009959142,16,0.0476888960418383,8,0.0573942861336864,2,0.0865104564092308,4,0.0670996762255345,8,0.0573942861336864,16,0.0476888960418383,16,0.0428362009959142,32,16,16,16,16,4,activation_whitened,4,4,4.857446542650782,8,2.333200941591991,4,4,4,2.8683121133919776,4,1.4637818406985443,2,4,4,4.857446542650782,8,2.333200941591991,4,4,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
16,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1764502598860404,32,0.0538401975180235,0.0538401975180235,0.1226100623680169,0.1226100623680169,best_observed_validation_loss_on_tested_rank_grid,0.0144222071556668,0.1620280527303736,32,0.0562923987653838,32,0.0599707006364243,8,0.0661012037548251,8,0.0783622099916268,2,0.1151452287020319,4,0.0906232162284285,8,0.0783622099916268,8,0.0661012037548251,32,0.0599707006364243,32,32,8,8,8,8,activation_whitened,8,8,7.911773871002645,8,3.4325695987716704,4,4,4,4.915959156650245,8,2.302866330587208,4,8,8,7.911773871002645,8,3.4325695987716704,4,8,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
17,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1036995026010698,32,0.0192320147345009,0.0192320147345009,0.0844674878665689,0.0844674878665689,best_observed_validation_loss_on_tested_rank_grid,0.0143905706387024,0.0893089319623674,2,0.0209213644918322,1,0.0234553891278293,1,0.0276787635211577,1,0.0361255123078146,1,0.0614657586677853,1,0.0445722610944715,1,0.0361255123078146,1,0.0276787635211577,1,0.0234553891278293,2,2,2,2,2,1,activation_whitened,1,1,1.9019297699720723,2,1.1008746223650252,2,1,1,1.4716388394138071,2,1.064045550447912,2,1,1,1.9019297699720723,2,1.1008746223650252,2,1,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
