layer,base_val_loss,oracle_val_loss,improvement_gap,best_rank,best_val_loss,true_k_strong,gradient_matrix_mode,gradient_detectable_rank,predicted_rank_detectable,gradient_effective_rank,predicted_rank_effective,gradient_stable_rank,predicted_rank_stable,raw_gradient_detectable_rank,predicted_rank_raw_detectable,raw_gradient_effective_rank,predicted_rank_raw_effective,raw_gradient_stable_rank,predicted_rank_raw_stable,whitened_gradient_detectable_rank,predicted_rank_whitened_detectable,whitened_gradient_effective_rank,predicted_rank_whitened_effective,whitened_gradient_stable_rank,predicted_rank_whitened_stable,predicted_rank_from_gradient,near_best_rank_gap_0.02,near_best_rank_gap_0.05,near_best_rank_gap_0.1,near_best_rank_gap_0.2,near_best_rank_gap_0.5,recovery_rank_0.5,recovery_rank_0.6,recovery_rank_0.7,recovery_rank_0.8,recovery_rank_0.85,recovery_rank_0.9,recovery_rank_0.95,penalized_rank_lambda_0.03,penalized_rank_lambda_0.05,penalized_rank_lambda_0.08,penalized_rank_lambda_0.1,penalized_rank_lambda_0.15,penalized_rank_lambda_0.2,penalized_rank_lambda_0.3,penalized_rank_lambda_0.5,run_dir,condition,seed
17,0.2027423504263325,0.0025163696646961,0.2002259807616364,32,0.0239527129759411,6,activation_whitened,6,8,5.4048302376121535,8,3.184598530797184,4,4,4,4.6224151027869365,8,2.705626009119918,4,6,8,5.4048302376121535,8,3.184598530797184,4,8,32,16,8,4,2,2.0,4.0,4.0,8.0,16.0,,,32,32,32,16,8,8,8,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
18,0.2732361895306031,0.0025025618480491,0.270733627682554,32,0.0071365088309442,4,activation_whitened,4,4,3.870947157797161,4,2.732452707128228,4,4,4,3.008721112316549,4,1.7420918817143576,2,4,4,3.870947157797161,4,2.732452707128228,4,4,8,8,4,4,2,2.0,2.0,4.0,4.0,4.0,4.0,8.0,8,8,8,8,8,8,8,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
19,0.0911738283104018,0.0024850113683722,0.0886888169420296,32,0.0201373637694755,3,activation_whitened,3,4,3.014356527636792,4,1.97668537707618,2,3,4,2.56442125881874,4,1.500284108507916,2,3,4,3.014356527636792,4,1.97668537707618,2,4,32,16,16,8,1,4.0,8.0,16.0,32.0,,,,32,16,16,16,16,16,16,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
20,0.2270274457933075,0.002487432216802,0.2245400135765055,32,0.0247336494555751,6,activation_whitened,6,8,5.227529806536624,8,2.9923817856694046,4,5,8,4.298837280365277,8,2.209072697401606,4,6,8,5.227529806536624,8,2.9923817856694046,4,8,16,16,8,4,2,2.0,4.0,4.0,8.0,16.0,32.0,,32,16,16,16,16,16,8,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
21,0.1602648503155391,0.0024820306122772,0.1577828197032619,32,0.022703532936764,6,activation_whitened,6,8,5.162843286714135,8,2.8819295678321426,4,5,8,4.629009991598938,8,2.47576698880603,4,6,8,5.162843286714135,8,2.8819295678321426,4,8,32,16,16,4,2,2.0,4.0,4.0,16.0,32.0,,,32,32,32,16,16,16,8,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
22,0.2663855263011842,0.0024987061914303,0.2638868201097539,32,0.0095262805017044,5,activation_whitened,5,8,4.913423331354127,8,3.6972692826097857,4,5,8,4.349056145763217,8,2.702091311515668,4,5,8,4.913423331354127,8,3.6972692826097857,4,8,16,8,8,4,4,4.0,4.0,4.0,8.0,8.0,8.0,16.0,16,16,16,16,8,8,8,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
23,0.053840480422386,0.0025001200186005,0.0513403604037855,32,0.0035415365699648,1,activation_whitened,1,1,1.082960215437735,2,1.0080598708388278,2,1,1,1.043496622104834,2,1.0043700946915477,2,1,1,1.082960215437735,2,1.0080598708388278,2,1,4,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,4.0,8,4,4,4,4,4,4,2,runs/20260612_165048_stage4_hard_s103,hard_knee,103
24,0.3461410600791394,0.0024970287556204,0.343644031323519,32,0.0290567720822333,8,activation_whitened,8,8,7.6506288843069825,8,5.164627200955458,8,6,8,5.689604851307491,8,2.589460789088432,4,8,8,7.6506288843069825,8,5.164627200955458,8,8,32,16,16,8,4,4.0,4.0,8.0,8.0,16.0,32.0,,32,32,16,16,16,16,16,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
25,0.2526402914625458,0.0025062962205377,0.2501339952420081,32,0.0070609243099006,4,activation_whitened,4,4,3.942157802188581,4,2.8055896629100245,4,4,4,2.910836571711302,4,1.6384462461840876,2,4,4,3.942157802188581,4,2.8055896629100245,4,4,16,16,8,4,2,2.0,2.0,4.0,4.0,8.0,8.0,16.0,16,16,16,16,16,8,8,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
26,0.1436298403004959,0.0025016094249943,0.1411282308755015,32,0.0046402093441616,2,activation_whitened,2,2,2.157859496348204,4,1.805492580309168,2,2,2,2.0301087078374414,4,1.5954579777407687,2,2,2,2.157859496348204,4,1.805492580309168,2,2,2,2,2,2,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2,2,2,runs/20260612_165048_stage4_hard_s103,hard_knee,103
27,0.3227764696439457,0.0024889492214544,0.3202875204224913,32,0.0365614685528824,8,activation_whitened,7,8,6.0730106606549805,8,3.062539255686912,4,4,4,5.153641436779996,8,2.540314001965577,4,7,8,6.0730106606549805,8,3.062539255686912,4,8,32,16,8,4,2,2.0,4.0,4.0,8.0,16.0,,,32,32,16,16,8,8,8,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
28,0.0786446855728725,0.0025058471557597,0.0761388384171128,32,0.0036456191217274,1,activation_whitened,1,1,1.1257638731696658,2,1.0145347622006786,2,1,1,1.118451146391976,2,1.01589301528779,2,1,1,1.1257638731696658,2,1.0145347622006786,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1,1,1,1,1,1,1,runs/20260612_165048_stage4_hard_s103,hard_knee,103
29,0.4279386465094755,0.0024917881853361,0.4254468583241394,32,0.0172083598984537,7,activation_whitened,7,8,5.41174877658516,8,2.410220012799587,4,1,1,2.39948400154374,4,1.266633680190484,2,7,8,5.41174877658516,8,2.410220012799587,4,8,16,16,8,8,2,2.0,4.0,4.0,8.0,8.0,8.0,16.0,16,16,16,16,16,8,8,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
30,0.290646571753445,0.0025057906845071,0.2881407810689378,32,0.0083051193611468,5,activation_whitened,5,8,4.931724512956024,8,3.685406915778906,4,5,8,4.00648506942751,8,2.0831052389691225,4,5,8,4.931724512956024,8,3.685406915778906,4,8,16,8,8,4,4,4.0,4.0,4.0,4.0,8.0,8.0,8.0,16,16,8,8,8,8,8,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
31,0.1540656048181821,0.0025063699825117,0.1515592348356704,32,0.0104933060561071,4,activation_whitened,4,4,3.74121016252697,4,2.4527544700730104,4,3,4,2.638154203098342,4,1.4873370350753132,2,4,4,3.74121016252697,4,2.4527544700730104,4,4,32,8,8,4,2,2.0,2.0,4.0,8.0,8.0,8.0,,32,8,8,8,8,8,8,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
32,0.1232557920183615,0.0024988437422678,0.1207569482760936,32,0.0068152128718095,3,activation_whitened,3,4,3.0324609955556485,4,2.3361948228937592,4,3,4,2.548304264521257,4,1.6830526236720789,2,3,4,3.0324609955556485,4,2.3361948228937592,4,4,8,4,4,4,2,2.0,2.0,2.0,4.0,4.0,4.0,32.0,8,8,8,8,8,8,4,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
33,0.0498781208038271,0.0025037435758543,0.0473743772279728,32,0.004407723023025,1,activation_whitened,1,1,1.2494613360008733,2,1.0316070931256478,2,1,1,1.1265298148392022,2,1.0165263029539306,2,1,1,1.2494613360008733,2,1.0316070931256478,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,runs/20260612_165048_stage4_hard_s103,hard_knee,103
34,0.2211925353872112,0.0024846155231426,0.2187079198640686,32,0.0366084106836272,8,activation_whitened,8,8,7.094471845270569,8,4.055567428654735,8,5,8,5.432212468111808,8,2.566772868281713,4,8,8,7.094471845270569,8,4.055567428654735,8,8,32,32,16,8,2,4.0,4.0,8.0,32.0,,,,32,32,32,32,16,16,8,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
35,0.3520457400098661,0.002488366012508,0.3495573739973581,32,0.0051333242461178,3,activation_whitened,3,4,3.00098778267838,4,2.1520119109119697,4,3,4,2.2359626804198256,4,1.4152453510363685,2,3,4,3.00098778267838,4,2.1520119109119697,4,4,4,4,4,4,2,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
36,0.2581346086436846,0.0025074431487976,0.255627165494887,32,0.0284444816163396,6,activation_whitened,6,8,5.491400714688248,8,3.544832787267919,4,4,4,4.27553012901526,8,2.391373862717445,4,6,8,5.491400714688248,8,3.544832787267919,4,8,32,16,16,8,2,4.0,4.0,8.0,16.0,16.0,,,32,32,32,16,16,16,16,8,runs/20260612_165048_stage4_hard_s103,hard_knee,103
37,0.1585552482457126,0.0024934040358573,0.1560618442098553,32,0.0172174871112246,5,activation_whitened,5,8,4.957121429946279,8,3.4274289551421124,4,5,8,3.775225142816618,4,2.0132021134265417,4,5,8,4.957121429946279,8,3.4274289551421124,4,8,32,32,16,8,2,2.0,4.0,8.0,16.0,16.0,32.0,,32,32,32,32,16,16,16,4,runs/20260612_165048_stage4_hard_s103,hard_knee,103
