task_family,run,seed,scaling_mode,condition_id,rule,allocation_rule,is_primary_allocation_rule,budget,n_adaptation_replicates,loss_delta_vs_uniform_fill,acc_delta_vs_uniform_fill,actual_cost,reference_cost,cost_gap
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform,uniform,uniform,False,512,3,7.245967874076686,-0.9646201873048907,0.0,512.0,-512.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform,uniform,uniform,False,1024,3,7.381457519286903,-0.9993062781824488,0.0,960.0,-960.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform,uniform,uniform,False,1536,3,0.013712152619363233,-0.0006937218175511924,1152.0,1536.0,-384.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform,uniform,uniform,False,2048,3,0.02877090354244917,-0.0013874436351023849,1152.0,1920.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform,uniform,uniform,False,3072,3,0.0010445501026705335,0.0,2304.0,3072.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform,uniform,uniform,False,4096,3,0.0016346405509974672,0.0,2304.0,3840.0,-1536.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,False,512,3,0.26098774146628473,-0.07977800901838361,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,False,1024,3,-0.014258114491181402,0.007977800901838306,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,False,1536,3,0.003979693814605635,0.0003468609087755962,1472.0,1536.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,False,2048,3,-0.0045901880335635,0.0,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,False,3072,3,0.0078041021821311654,-0.0006937218175511924,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,False,4096,3,-0.00014344145528693338,0.0,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,False,512,3,0.07010192007208879,-0.029483177245924346,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.002934341958846403,0.003468609087755814,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,False,1536,3,0.008286789243771466,-0.00346860908775574,1472.0,1536.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,False,2048,3,0.0033288465701676664,0.0,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.00048548743232796655,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,False,4096,3,0.0008752780320058665,0.0,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.035748199481249604,0.010752688172043076,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.009526791868319834,0.006243496357960547,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,0.007185395200359867,-0.003468609087755851,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.0026418961021833338,0.0,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,0.00027958818905486654,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,0.0011744916337621996,0.0,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.06226450149028037,0.02705515088449532,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.009526791868319834,0.006243496357960547,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.011833826712475732,0.0006937218175511924,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.0026418961021833338,0.0,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,0.00027958818905486654,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,0.0011744916337621996,0.0,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,soft_dimension,soft_dimension,soft_dimension,True,512,3,0.13216982917822032,-0.03329864724245576,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.014258114491181402,0.007977800901838306,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,soft_dimension,soft_dimension,soft_dimension,True,1536,3,-0.004399837575209332,0.0006937218175511924,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,soft_dimension,soft_dimension,soft_dimension,True,2048,3,0.0026470529060246347,-0.0003468609087755962,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,soft_dimension,soft_dimension,soft_dimension,True,3072,3,-0.0004480107429951331,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.00014344145528693338,0.0,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,uniform,uniform,uniform,False,512,3,7.203513432719251,-0.9507457509538675,0.0,512.0,-512.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,uniform,uniform,uniform,False,1024,3,7.32925243145795,-0.9861255636489767,0.0,960.0,-960.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,uniform,uniform,uniform,False,1536,3,0.028417498593038066,-0.007630939993062784,1152.0,1536.0,-384.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,uniform,uniform,uniform,False,2048,3,0.055271873651172566,-0.010752688172043001,1152.0,1920.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,uniform,uniform,uniform,False,3072,3,0.006517898742473934,-0.0006937218175511924,2304.0,3072.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,uniform,uniform,uniform,False,4096,3,0.001494918584706,0.0,2304.0,3840.0,-1536.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,512,3,0.1815994451164248,-0.07249392993409644,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,1024,3,0.023402450277372828,0.010058966354491808,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,1536,3,0.032723909610267964,0.014568158168574374,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,2048,3,-0.01625084234036554,0.01144640998959423,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,3072,3,-0.035300673540272005,0.007284079084287261,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,4096,3,-0.034851771929571666,0.006937218175511554,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,512,3,0.07252613719949445,-0.02185223725286156,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,1024,3,0.01967990816032313,0.01630246271245228,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,1536,3,0.03933587405692355,0.015261879986125604,1472.0,1536.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.002660191843710672,0.010058966354491883,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.02269828383640581,0.014915019077349934,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.03870758047812603,0.00728407908428715,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.005542806606511075,0.0027748872702046587,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.05229830373875847,0.02740201179327088,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,0.07132211900237034,-0.026014568158168532,1472.0,1536.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.013673720666198699,0.0006937218175512294,1984.0,1920.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.05245118849741848,0.017343045438778997,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.034851771929571666,0.006937218175511554,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.005542806606511075,0.0027748872702046587,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.05229830373875847,0.02740201179327088,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,0.05085553868214702,-0.011793270898369642,1472.0,1536.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.013673720666198699,0.0006937218175512294,1984.0,1920.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.0050724098769650465,0.0013874436351023478,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.034851771929571666,0.006937218175511554,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,512,3,0.1815994451164248,-0.07249392993409644,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1024,3,0.015188597470904397,0.005896635449184839,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1536,3,-0.00106787468632021,0.026708289975719685,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.01625084234036554,0.01144640998959423,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,3072,3,-0.026360834049053844,0.015608740894901016,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.034851771929571666,0.006937218175511554,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,512,3,8.657412218501738,-0.5650364203954213,0.0,512.0,-512.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,1024,3,9.437347871807354,-0.804717308359348,0.0,960.0,-960.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,1536,3,0.12954960706082638,-0.039889004509191785,1152.0,1536.0,-384.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,2048,3,0.2476024248359768,-0.08879639264654875,1152.0,1920.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,3072,3,0.049010513967372764,0.0024280263614290623,2304.0,3072.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,uniform,uniform,uniform,False,4096,3,0.0829202873122556,-0.006937218175511517,2304.0,3840.0,-1536.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,effective_rank,effective_rank,effective_rank,False,512,3,0.12151431594918775,-0.05064169268123486,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,effective_rank,effective_rank,effective_rank,False,1024,3,0.028911973199536756,0.005202913631633758,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,effective_rank,effective_rank,effective_rank,False,1536,3,0.024224516245957433,0.011099549080818524,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,effective_rank,effective_rank,effective_rank,False,2048,3,-0.038648675893314825,0.02254595907041283,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,effective_rank,effective_rank,effective_rank,False,3072,3,-0.04651097797226911,0.011099549080818671,3072.0,3072.0,0.0
